assetKey,sourceAssetKind,role,ownerKind,ownerMigrationKey,ownerTitle,ownerYear,ownerCategory,historicalDisposition,normalizedDisposition,targetBucket,targetStoragePathRedacted,targetDatabaseReferenceKind,targetDatabaseReferenceKey,sourceSha256,sourceFilename,sourceMimeType,sourceSizeBytes,privacyStatus,reviewStatus,evidenceFiles,notes,reviewDecision,ownerComment,verifiedAt,verifiedBy
"wix:asset:wix:activity:jd4jc:8f83343d4cb4d5dd8e54","document","attachment","activity","wix:activity:jd4jc","年度社員大會","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jd4jc","73b115d934e10174faa8dde6818913bb05a6f57e26c5f75af1d38bc006211220","source-73b115d934e1.pdf","application/pdf","185467","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jd4jc:befeabc629281f5c34f5","image","gallery","activity","wix:activity:jd4jc","年度社員大會","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jd4jc","0511dcbaf80f2de5d462ba4451dbb296a102ece7086e1bf8ede6f9594dc751cf","source-0511dcbaf80f.jpg","image/jpeg","143313","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jd4jc:db26fae718f17c527073","document","attachment","activity","wix:activity:jd4jc","年度社員大會","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jd4jc","18e01ffa385a1d9da9e80390ef9649d5577647b601a4999d944be4cb28e13cef","source-18e01ffa385a.pdf","application/pdf","310566","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jd4jc:ecfef64e96b3ed5b8cb8","image","cover","activity","wix:activity:jd4jc","年度社員大會","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jd4jc","65968ebb8e1b12917fbcece46128c9150976a0cb971bcd248913036e6ec2e024","source-65968ebb8e1b.jpg","image/jpeg","102255","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jd4jc:ff52e3b5c828db4c010e","document","attachment","activity","wix:activity:jd4jc","年度社員大會","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jd4jc","5e1aec72f4b9679dafe18bc22d21d9adda650c99f8d1dd9afb86ed18fb02301d","source-5e1aec72f4b9.pdf","application/pdf","204434","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jefj3:030c22436f0d384e5f7b","document","attachment","activity","wix:activity:jefj3","固定社課-攝影教學","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jefj3","c483cfeed933a7758d5ded71374fc8e7d7f15984c4bcaa5ec98a2250b6c53ad6","source-c483cfeed933.pdf","application/pdf","69979","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jefj3:07e3977d25a3b29c960d","image","gallery","activity","wix:activity:jefj3","固定社課-攝影教學","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jefj3","a0d9e9d1ea3368e026fb75327a14b851321a2e0e5ea88c6536d322f1e60506d8","source-a0d9e9d1ea33.jpg","image/jpeg","438780","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jefj3:1463174150f6f25e5331","image","gallery","activity","wix:activity:jefj3","固定社課-攝影教學","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jefj3","2be4b05a76d4b06eb51f7a3aae88b23e1e61ec3e5d0e2b9acac03dfd9555b941","source-2be4b05a76d4.jpg","image/jpeg","272477","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jefj3:1bc3056f7717be9b525b","document","attachment","activity","wix:activity:jefj3","固定社課-攝影教學","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jefj3","c012240b3f18a119b596a5cb34e0e0728dd45cf664797ca9fe995c3b4b58e538","source-c012240b3f18.pdf","application/pdf","185328","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jefj3:61f0cae71ec79782f88f","document","attachment","activity","wix:activity:jefj3","固定社課-攝影教學","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jefj3","bf46a18ced9b230c148a9242a34e8579e32bb8125899bc68b16f0d4a4d6b27ed","source-bf46a18ced9b.pdf","application/pdf","318813","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jefj3:7b3dc5fc16166519680e","image","cover","activity","wix:activity:jefj3","固定社課-攝影教學","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jefj3","f508f0021152b9b279e271920520dc35033540f2edb7172b9fea20322f18d77f","source-f508f0021152.jpg","image/jpeg","507150","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jefj3:a523ac5db3ba655c4bf9","document","attachment","activity","wix:activity:jefj3","固定社課-攝影教學","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jefj3","72d4a76f7ea1e188925d645979b413dbb4013772bb59c86e8fb1feb842f1bd8b","source-72d4a76f7ea1.pdf","application/pdf","280377","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jefj3:be6810379a0195d6ddff","document","attachment","activity","wix:activity:jefj3","固定社課-攝影教學","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jefj3","1ab1b8a74afa26e89b06f3d3d549af2be45be7343f93c3d610d05dcbdf9ea546","source-1ab1b8a74afa.pdf","application/pdf","197545","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:jefj3:e2ff335a0db7de888fb9","document","attachment","activity","wix:activity:jefj3","固定社課-攝影教學","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:jefj3","f4446d0e2d5a6b636e867c26d9d5380f938536c37f7b8d8797f70e353436512a","source-f4446d0e2d5a.pdf","application/pdf","195996","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:k9aiv:323ca518618ffb4f21fc","image","gallery","activity","wix:activity:k9aiv","生命音樂成果發表","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:k9aiv","f2c80c2347de57b7525893378359fbd6ba141d6f0f65fbfbd9fdd34b12cdbc74","source-f2c80c2347de.jpg","image/jpeg","1195614","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:k9aiv:463fbcf583a9e4156a25","image","cover","activity","wix:activity:k9aiv","生命音樂成果發表","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:k9aiv","cc7128bb0506575e25e68547165eb6f32c9e7e7835677709582e252205cf9a46","source-cc7128bb0506.jpg","image/jpeg","221541","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:k9aiv:62b18cee97bc54a3b451","document","attachment","activity","wix:activity:k9aiv","生命音樂成果發表","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:k9aiv","5abcf21fd354cd94d80f4cb5f22f6ad7b7fdf5612eb15fb78b5377c29aff55e3","source-5abcf21fd354.pdf","application/pdf","190334","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:k9aiv:65663f3d7ed8be84db25","document","attachment","activity","wix:activity:k9aiv","生命音樂成果發表","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:k9aiv","625e0789d4f92fce330d51d81efa2bbce8d97cec5e293be13a66d0f460b7dc6c","source-625e0789d4f9.docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","14489","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:k9aiv:7c03ea135e2826839379","image","gallery","activity","wix:activity:k9aiv","生命音樂成果發表","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:k9aiv","e381a278607e2ed9dd19629d8ec7ade88baeb2d3f23c39eb7b6bf80a5bf0bfb0","source-e381a278607e.jpg","image/jpeg","263572","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
